record_id,source_family,source_file,source_section,source_row_key,category,concept_name,property_name,canonical_value,computation_language,epistemic_status,units_or_frame,dependency_symbols,validation_rule,conflict_group,provenance_note
R001444,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Calculus_or_Update_Law,∇S = (Φ∇CΩ + CΩ∇Φ)/(q+Λ+ε) - (CΩΦ(∇q+∇Λ))/(q+Λ+ε)^2,"DEFINE_EXPR := SYMBOLIC_EVAL(""\u2207S = (\u03a6\u2207C\u03a9 + C\u03a9\u2207\u03a6)/(q+\u039b+\u03b5) - (C\u03a9\u03a6(\u2207q+\u2207\u039b))/(q+\u039b+\u03b5)^2"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001445,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001446,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001447,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001448,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Gate_or_Threshold,τ_high / τ_low / evidence admissibility,"GATE_RULE := SYMBOLIC_EVAL(""\u03c4_high / \u03c4_low / evidence admissibility"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001449,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001450,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001451,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_120_Index_109,Biology / Human Systems,Heavy Bio Review,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Heavy Bio Review,Verbatim from July 6 organized all-modes calculus CSV.
R001452,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Index,110,CONST(Index=110); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001453,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001454,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Primary_Role,model living adaptive coherence,"META[""Primary_Role""] := ""model living adaptive coherence""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001455,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Algebraic_Definition,Homeostasis = CΩ - q - Λ + RecoveryRate,"DEFINE_EXPR := SYMBOLIC_EVAL(""Homeostasis = C\u03a9 - q - \u039b + RecoveryRate"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001456,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Calculus_or_Update_Law,∇S = (Φ∇CΩ + CΩ∇Φ)/(q+Λ+ε) - (CΩΦ(∇q+∇Λ))/(q+Λ+ε)^2,"DEFINE_EXPR := SYMBOLIC_EVAL(""\u2207S = (\u03a6\u2207C\u03a9 + C\u03a9\u2207\u03a6)/(q+\u039b+\u03b5) - (C\u03a9\u03a6(\u2207q+\u2207\u039b))/(q+\u039b+\u03b5)^2"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001457,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001458,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001459,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001460,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Gate_or_Threshold,τ_high / τ_low / evidence admissibility,"GATE_RULE := SYMBOLIC_EVAL(""\u03c4_high / \u03c4_low / evidence admissibility"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001461,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001462,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001463,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_121_Index_110,Biology / Human Systems,Human Biology Mode,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Human Biology Mode,Verbatim from July 6 organized all-modes calculus CSV.
R001464,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Index,111,CONST(Index=111); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
R001465,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
R001466,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Primary_Role,predict next admissible state,"META[""Primary_Role""] := ""predict next admissible state""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
R001467,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Algebraic_Definition,Φ = E[S_{t+h}|action] - E[S_t],"DEFINE_EXPR := SYMBOLIC_EVAL(""\u03a6 = E[S_{t+h}|action] - E[S_t]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
R001468,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Calculus_or_Update_Law,dΦ/dt = ∂E[S_future]/∂t + ∇_action E[S_future],"DEFINE_EXPR := SYMBOLIC_EVAL(""d\u03a6/dt = \u2202E[S_future]/\u2202t + \u2207_action E[S_future]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
R001469,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_122_Index_111,Biology / Human Systems,Forecast Plasticity Analysis,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Plasticity Analysis,Verbatim from July 6 organized all-modes calculus CSV.
